更新时间,#genre#
20260911 04:05,url

RespoTime,whitelist,#genre#
94.05ms,Total Crime,https://aegis-cloudfront-1.tubi.video/b062c287-a170-47df-99e4-f5dcd441ee59/playlist.m3u8
94.09ms,涟水综合,http://lianshui-tv-hls.cm.jstv.com/lianshui-tv/lsxw.m3u8
94.13ms,America's Voice (720p),https://content.uplynk.com/channel/26bd482ffe364a1282bc3df28bd3c21f.m3u8
94.41ms,NewTV,https://1409502578.rsc.cdn77.org/live/stream-1/chunklist.m3u8
94.54ms,BBC World Service,http://a.files.bbci.co.uk/media/live/manifesto/audio/simulcast/hls/nonuk/sbr_low/ak/bbc_world_service.m3u8
94.58ms,CGTN Pусский,https://news.cgtn.com/resource/live/russian/cgtn-r.m3u8
94.72ms,RTHK32,http://php.jdshipin.com:8880/TVOD/iptv.php?id=rthk32
94.83ms,TVC Bénin,https://live.tvcbenin.com/direct/729c37a1d3319ee21991227b1f84c687.sdp/playlist.m3u8
94.90ms,Times Now Navbharat,https://raw.githubusercontent.com/amazeyourself/adaptive-streams/refs/heads/main/streams/in/YuppTV/TimesNowNavbharat.m3u8
94.92ms,Santiago TV [Not 24/7],https://edge.essastream.com/telemilenio/playlist.m3u8
95.05ms,Channels 24 Ⓨ,https://www.youtube.com/channelstelevision/live
95.11ms,ABC TV Ⓨ,https://www.youtube.com/user/canalabctv/live
95.58ms,CrimeTV LIVE,https://cors.isteed.cc/https://raw.githubusercontent.com/n3rddd/N3RD/master/JN/N3RD/W/CTVThemeSong2.mp4
95.77ms,NOW News USA,https://live.nowtelly.com/now_usa/live_usa/playlist.m3u8
95.77ms,Choppertown,https://linear-11.frequency.stream/dist/glewedtv/11/hls/master/playlist.m3u8
95.77ms,Rifle Community TV RCTV (Rifle CO),https://livestream.telvue.com/riflecmttv2/f7b44cfafd5c52223d5498196c8a2e7b.sdp/playlist.m3u8
95.78ms,CGTN Documentary English Ⓢ,https://news.cgtn.com/resource/live/document/cgtn-doc.m3u8
95.88ms,凤凰香港,https://cdn6.163189.xyz/live/fhhk/stream.m3u8
95.90ms,DD Bharati Ⓨ,https://www.youtube.com/@ddbharati/live
95.92ms,CH5,https://cdn6.cc.cd/163189/ch5
96.04ms,Republic Bharat,https://raw.githubusercontent.com/amazeyourself/adaptive-streams/refs/heads/main/streams/in/YuppTV/RepublicBharat.m3u8
96.29ms,CTV News Channel (中視新聞台) Ⓨ,https://www.youtube.com/watch?v=TCnaIE_SAtM
96.42ms,Canal Extremadura,https://d2ymuyhevki1a1.cloudfront.net/wct-ddd2992e-86fc-4611-a491-7f392259e9ba/continuous/9be76611-d2cd-474d-bf19-ef702ba31b02/index.m3u8
96.49ms,凤凰资讯台,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx
96.83ms,Global News,https://live.corusdigitaldev.com/groupd/live/49a91e7f-1023-430f-8d66-561055f3d0f7/live.isml/.m3u8
96.95ms,ICRTV Colima,https://5fc584f3f19c9.streamlock.net/icrtvcolima/smil:icrtvcolima.smil/playlist.m3u8
97.11ms,亚洲新闻,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
97.12ms,澳门,https://cdn.163189.xyz/live/as/stream.m3u8
97.13ms,1314容祖儿演唱会,https://h5vod.kylintv.tv/vod/vol25/hd/20141115/hd1314rzeych0qt/hd1314rzeych0qt.mp4/hd1314rzeych0qt_1_2500_ipad.mp4.m3u8
97.17ms,AMG TV,https://2-fss-2.streamhoster.com/pl_138/201660-1270634-1/playlist.m3u8
97.21ms,Fresno CMAC 3 Government Channel,https://reflect-vod-cmac.cablecast.tv/live-11/live/stream-3/live.m3u8
97.33ms,TVI,https://raw.githubusercontent.com/thomraider12/canaistvpt/main/m3u8s/tvi.m3u8
97.38ms,澳视澳门,http://cdn.163189.xyz/live/asam/stream.m3u8
97.42ms,翡翠台北美版,http://php.jdshipin.com:8880/TVOD/iptv.php?id=j1
97.51ms,PTS (公視主頻) Ⓨ,https://www.youtube.com/channel/UCXgIO9jJVsX5_2ideiSkfvA/live
97.80ms,Love Nature,https://aegis-cloudfront-1.tubi.video/6d6d0f24-8445-4b4c-bdf6-44f9e38beaa4/playlist.m3u8
97.98ms,TVP Info,https://lowa8026-cmyk.github.io/tvpvod/399699.m3u8
98.19ms,英语环球,http://sk.cri.cn/am846.m3u8
98.27ms,NBC 8 Salinas CA (KSBW),https://aegis-cloudfront-1.tubi.video/8e6af50d-76df-4208-ab8d-3ff8f512cd38/playlist.m3u8
98.59ms,CBS News Minnesota (720p),https://cbsn-min.cbsnstream.cbsnews.com/out/v1/76518f06941246ba810c8d175600bf74/master.m3u8
98.79ms,Euronews Albania Ⓨ,https://www.youtube.com/@EuronewsAlbania/live
98.81ms,CGTN法语,https://0472.org/hls/cgtnf.m3u8
98.86ms,N1 Hrvatska Ⓨ,https://www.youtube.com/@N1_Hrvatska/live
98.89ms,TVI Reality [Not 24/7],https://raw.githubusercontent.com/thomraider12/canaistvpt/main/m3u8s/tvireality.m3u8
98.91ms,ABC 23 Bakersfield CA (KERO) (720p),https://aegis-cloudfront-1.tubi.video/69c4e4f9-84fa-43eb-b38e-6d1f9464ca73/playlist.m3u8
98.99ms,TVP World,https://lowa8026-cmyk.github.io/tvpvod/399731.m3u8
99.05ms,Republic Bharat Ⓨ,https://www.youtube.com/@RepublicBharat/live
99.14ms,Jewish Life Television,https://jlt-jltv-strimm.otteravision.com/jlt/jltv/jltv.m3u8
99.21ms,Amga TV (720p) [Not 24/7],https://streamer1.connectto.com/AMGA_WEB_1202/playlist.m3u8
99.22ms,TODAY All Day,https://d37kx062o4ii0p.cloudfront.net/master.m3u8
99.47ms,CNEWS PRIME,https://raw.githubusercontent.com/Paradise-91/ParaTV/main/streams/canalplus/cnews-prime-dm.m3u8
99.53ms,Shabelle TV Ⓨ,https://www.youtube.com/channel/UCXSorfoPFZbMraJP4XCtDQw/live
99.56ms,TJC,https://cdn-shop-lc-01.akamaized.net/Content/HLS_HLS/Live/channel(TJCOTT)/index.m3u8
99.58ms,Euronews em Português Ⓨ,https://www.youtube.com/euronewspt/live
99.59ms,Imagen TV,https://igd-it-runtime.otteravision.com/igd/it/it.m3u8
99.93ms,TeleMIX (720p),https://haititivi.com/haiti/telemix1/index.m3u8
99.95ms,ABC News Live 7 (720p),https://abcnews-streams.akamaized.net/hls/live/2023566/abcnewshudson7/master.m3u8
100.04ms,新加坡中文,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
100.06ms,Orange Government Access TV (Orange CT),https://livestream.telvue.com/ogat1/f7b44cfafd5c52223d5498196c8a2e7b.sdp/playlist.m3u8
100.07ms,RTHK 32,http://cdn.163189.xyz/163189/rthk32
100.16ms,Joy News Ⓨ,https://www.youtube.com/channel/UChd1DEecCRlxaa0-hvPACCw/live
100.44ms,DikhTv Ⓨ,https://www.youtube.com/c/DikhTvGipsyTv/live
100.70ms,duckTV,https://d6lk10bkdgfae.cloudfront.net/playlist.m3u8
100.74ms,「US」 Bloomberg TV+2,https://liveprodusphoenixeast.akamaized.net/USPhx-HD/Channel-TX-USPhx-AWS-virginia-1/Source-USPhx-16k-1-s6lk2-BP-07-02-81ykIWnsMsg_live.m3u8?zshijd
100.79ms,TVP2,https://lowa8026-cmyk.github.io/PL/TVP2.php.m3u8
100.89ms,HOY78,https://cdn.163189.xyz/163189/hoy78
101.00ms,Asianet,https://raw.githubusercontent.com/amazeyourself/adaptive-streams/refs/heads/main/streams/in/YuppTV/AsianetHD.m3u8
101.19ms,Unidentified,https://d3ify425qsio2d.cloudfront.net/playlist.m3u8
101.19ms,BX Omni,https://reflect-stream-bronxnet.cablecast.tv/live-16/live/stream-1/live.m3u8
101.31ms,Utsav Bharat,https://d1taaads3ztvmu.cloudfront.net/120723/smil:lifeokuk.smil/playlist.m3u8?hdnts=st=1735898689~exp=1835898688~acl=*~hmac=f5fe24724fe05481e3841f9eb5ab8efdee0a3dd83645ae9dcf45703f525bab7b
101.42ms,凤凰香港,http://r.jdshipin.com/yDoTN
101.61ms,Telesur,https://raw.githubusercontent.com/BellezaEmporium/IPTV_Exception/master/channels/ve/telesur.m3u8
101.64ms,HOY TV,http://php.jdshipin.com/TVOD/iptv.php?id=hoytv
101.64ms,IB3 Global Ⓨ,https://www.youtube.com/c/ib3/live
101.67ms,Blue Sky,https://www.youtube.com/channel/UCBuEruzW_f-Qpj_sABmuYSg/live
102.02ms,America TeVe,https://live.gideo.video/americateve2/master.m3u8
102.06ms,TVP Polonia,https://lowa8026-cmyk.github.io/tvpvod/399723.m3u8
102.49ms,CBS 12 West Palm Beach FL (WPEC),https://linear-692.frequency.stream/dist/stirr/692/hls/master/playlist.m3u8
102.77ms,fubo Sports Network,https://dnf08l6u6uxnz.cloudfront.net/master.m3u8
102.89ms,翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct4
102.98ms,SPIN (360p),https://bec-spin-1-us.plex.wurl.tv/1200.m3u8
103.03ms,Good News Today Ⓨ,https://www.youtube.com/@GoodNewsTodayOfficial/live
103.08ms,ABC 6 Columbus OH (WSYX),https://linear-689.frequency.stream/dist/stirr/689/hls/master/playlist.m3u8
103.13ms,Monte Maria,https://5ca9af4645e15.streamlock.net/montemaria/videomontemaria/playlist.m3u8
103.23ms,TRT World Ⓨ,https://www.youtube.com/channel/UC7fWeaHhqgM4Ry-RMpM2YYw/live
103.31ms,Global Fashion Channel (720p),https://pubgfc.teleosmedia.com/linear/globalfashionchannel/globalfashionchannel/cdbe280e-0aea-4bbe-861f-fd115abcfec7_720p.m3u8
103.32ms,NBC NEWS NOW,https://livehub-voidnet.onrender.com/cluster/streamcore/us/NBC_REDIS.m3u8
103.46ms,SPIN (720p),https://bec-spin-1-us.plex.wurl.tv/3000.m3u8
103.49ms,Al Jazeera,https://live-hls-apps-aja-fa.getaj.net/AJA/01.m3u8
103.59ms,BX Culture,https://reflect-stream-bronxnet.cablecast.tv/live-7/live/stream-3/live.m3u8
103.91ms,CNews,https://raw.githubusercontent.com/Paradise-91/ParaTV/main/streams/canalplus/cnews-dm.m3u8
104.04ms,New K-Pop (720p),https://newidco-newkid-1-eu.plex.wurl.tv/3000.m3u8
104.05ms,MBC TV Ⓨ,https://www.youtube.com/c/mbctvlive/live
104.10ms,Al Jazeera English (360p),https://live-hls-web-aje-fa.getaj.net/AJE/05.m3u8
104.15ms,Glendale 11 AZ (360p),https://edge-f.swagit.com/live/glendaleaz/live-1-a-1/playlist.m3u8
104.31ms,CGTN西语,https://0472.org/hls/cgtnx.m3u8
104.97ms,Global Fashion Channel (360p),https://pubgfc.teleosmedia.com/linear/globalfashionchannel/globalfashionchannel/cdbe280e-0aea-4bbe-861f-fd115abcfec7_360p.m3u8
105.14ms,Discovering China (1080p),https://fastlive.cctvplus.com/out/v1/8442c3bfd4c64a3984389328f6087879/index.m3u8
105.30ms,Zee Business,https://dwby15d04agvq.cloudfront.net/index_5.m3u8
105.47ms,CGTN俄语,https://0472.org/hls/cgtne.m3u8
105.50ms,OBS TV,https://allanf181.github.io/adaptive-streams/streams/kr/OBSGyeonginTV.m3u8
105.55ms,FOX 13 Seattle WA (KCPQ),https://aegis-cloudfront-1.tubi.video/cc394198-7bde-43e8-b186-875bc0eb3037/index.m3u8
105.70ms,HOY剧集,http://cdn.163189.xyz/163189/hoyjj
105.92ms,Extra TV 42,https://d2n1wzrr0aogf5.cloudfront.net/ts:abr.m3u8
105.98ms,Rai 1,https://d3k8wzt41aflvx.cloudfront.net/RAI1/Live.m3u8
106.06ms,Canal 44 Ciudad Juárez [Not 24/7],https://5e50264bd6766.streamlock.net/canal44/videocanal44/playlist.m3u8
106.23ms,New K-Pop (360p),https://newidco-newkid-1-eu.plex.wurl.tv/1200.m3u8
106.48ms,莲花卫视,http://php.jdshipin.com:8880/amlh.php
106.51ms,Republic TV,https://raw.githubusercontent.com/amazeyourself/adaptive-streams/refs/heads/main/streams/in/YuppTV/RepublicTV.m3u8
106.55ms,DangerTV,https://dk0n7jh428tzj.cloudfront.net/v1/dangertv/samsungheadend_us/latest/main/hls/playlist.m3u8
106.60ms,SPIN (1080p),https://bec-spin-1-us.plex.wurl.tv/4300.m3u8
106.71ms,NBC 3 Las Vegas NV (KSNV),https://linear-708.frequency.stream/dist/stirr/708/hls/master/playlist.m3u8
106.75ms,CBS 3 Kalamazoo MI (WWMT),https://linear-701.frequency.stream/dist/stirr/701/hls/master/playlist.m3u8
106.83ms,HappyKids,https://dil9xdvretp0f.cloudfront.net/index.m3u8
106.97ms,NBC News NOW,https://plex-xumoent-nbcnn-x17gi.fast.nbcuni.com/live/master.m3u8
106.98ms,Bloomfield Access TV Channel 5 (480p),https://reflect-batv.cablecast.tv/live-5/live/live.m3u8
107.10ms,YET Max,https://live.yettelevision.com:5443/LiveApp/streams/yettv2.m3u8
107.27ms,90s Throwback,http://service-stitcher.clusters.pluto.tv/stitch/hls/channel/5f4d86f519358a00072b978e/master.m3u8?terminate=false&deviceType=web&deviceMake=web&deviceModel=web&sid=94&deviceId=5f4d86f519358a00072b978e&deviceVersion=DNT&appVersion=DNT&deviceDNT=0&userId=&advertisingId=&deviceLat=&deviceLon=&app_name=&appName=web&buildVersion=&appStoreUrl=&architecture=&includeExtendedEvents=false&marketingRegion=US&serverSideAds=false
107.43ms,Euronews Hungarian Ⓨ,https://www.youtube.com/channel/UC4Ct8gIf9f0n4mdyGsFiZRA/live
107.43ms,Vietnam Today,https://amagi-live.ondemandkorea.com/amgplt0456.m3u8
107.72ms,Global Fashion Channel (1080p),https://pubgfc.teleosmedia.com/linear/globalfashionchannel/globalfashionchannel/cdbe280e-0aea-4bbe-861f-fd115abcfec7_1080p.m3u8
108.11ms,DD India Ⓨ,https://www.youtube.com/channel/UCGDQNvybfDDeGTf4GtigXaw/live
108.11ms,CH8,http://cdn6.163189.xyz/163189/ch8
108.14ms,Astro AOD,http://php.jdshipin.com/TVOD/iptv.php?id=aod
108.41ms,FOX 2 San Francisco CA (KTVU),https://aegis-cloudfront-1.tubi.video/8d9284ec-c451-4e51-a1d4-d16e5c8972af/index.m3u8
108.45ms,Alien Nation by DUST,https://dqi7ayt2o24fn.cloudfront.net/playlist.m3u8
108.63ms,Global Fashion Channel (540p),https://pubgfc.teleosmedia.com/linear/globalfashionchannel/globalfashionchannel/cdbe280e-0aea-4bbe-861f-fd115abcfec7_540p.m3u8
109.07ms,VIUTV6,https://10.fast.hidns.vip/163189/viu6/
109.07ms,QVC 3,https://qvc-amd-live.akamaized.net/hls/live/2034113/lsqvc3us/master.m3u8
109.08ms,Pluto TV Westerns,http://service-stitcher.clusters.pluto.tv/stitch/hls/channel/5b4e94282d4ec87bdcbb87cd/master.m3u8?terminate=false&deviceType=web&deviceMake=web&deviceModel=web&sid=103&deviceId=5b4e94282d4ec87bdcbb87cd&deviceVersion=DNT&appVersion=DNT&deviceDNT=0&userId=&advertisingId=&deviceLat=&deviceLon=&app_name=&appName=web&buildVersion=&appStoreUrl=&architecture=&includeExtendedEvents=false&marketingRegion=US&serverSideAds=false
109.15ms,FOX 11 Green Bay WI (WLUK),https://linear-702.frequency.stream/dist/stirr/702/hls/master/playlist.m3u8
109.20ms,Always Funny Videos,https://d24l3uppudokci.cloudfront.net/playlist.m3u8
109.41ms,FilmRise Westerns (720p),https://dz05z8iljgvbe.cloudfront.net/master.m3u8
109.44ms,KNR2 Ⓨ,https://www.youtube.com/@nutaarsiassat/live
109.45ms,White Plains Community Media (360p),https://stream.swagit.com/live-edge/whiteplainsny/smil:std-4x3-1-b/playlist.m3u8
109.49ms,Zee Cinema APAC,https://raw.githubusercontent.com/amazeyourself/adaptive-streams/refs/heads/main/streams/sg/YuppTV/ZeeCinemaAPAC.m3u8
109.52ms,World Poker Tour,https://d2e00kr7m9coe4.cloudfront.net/scheduler/scheduleMaster/406.m3u8
109.69ms,Pluto TV Crime Movies,http://service-stitcher.clusters.pluto.tv/stitch/hls/channel/5f4d8594eb979c0007706de7/master.m3u8?terminate=false&deviceType=web&deviceMake=web&deviceModel=web&sid=73&deviceId=5f4d8594eb979c0007706de7&deviceVersion=DNT&appVersion=DNT&deviceDNT=0&userId=&advertisingId=&deviceLat=&deviceLon=&app_name=&appName=web&buildVersion=&appStoreUrl=&architecture=&includeExtendedEvents=false&marketingRegion=US&serverSideAds=false
109.77ms,Miami Beach Tv (MBTV) (Miami Beach FL),https://edge-f.swagit.com/live/miamibeachfl/live-1-a/playlist.m3u8
109.83ms,WeatherSpy (720p),https://d12gab6t5iutxf.cloudfront.net/playlist.m3u8
110.02ms,SPIN (216p),https://bec-spin-1-us.plex.wurl.tv/512.m3u8
110.08ms,NBC 11 Baltimore MD (WBAL),https://aegis-cloudfront-1.tubi.video/888aedca-93fb-4aed-bb92-4beb8f1323c6/playlist.m3u8
110.13ms,福建教育,https://live.264788.xyz/channel/fujianjiaoyu?streamid=250b5a0e97980f68e40f3f91ab10ac74&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
110.13ms,Montgomery Channel,https://reflect-montgomerycommunitymedia.cablecast.tv/live-11/live/stream-4/live.m3u8
110.15ms,Whiplash Cinema (480p),https://cdn.whiplash.cc/whiplash-cinema/index.m3u8
110.37ms,YET TV,https://live.yettelevision.com:5443/LiveApp/streams/yettv.m3u8
110.41ms,Canal de la Fe,https://cdn-cloudfront.us-east-1.prod.ingest.aws-infra.dacast.com/live/dad6a736-9efb-40ce-89b6-81d1d54f92bd/master.m3u8
110.43ms,Vision Latina,https://cdn-cloudfront.us-east-1.prod.ingest.aws-infra.dacast.com/live/64917431-2f51-0a46-d4d0-04d111b2393f/master.m3u8
110.48ms,澳门综艺,https://cdn6.cc.cd/163189/amzy
110.79ms,Pluto TV Drama,http://service-stitcher.clusters.pluto.tv/stitch/hls/channel/5b4e92e4694c027be6ecece1/master.m3u8?terminate=false&deviceType=web&deviceMake=web&deviceModel=web&sid=60&deviceId=5b4e92e4694c027be6ecece1&deviceVersion=DNT&appVersion=DNT&deviceDNT=0&userId=&advertisingId=&deviceLat=&deviceLon=&app_name=&appName=web&buildVersion=&appStoreUrl=&architecture=&includeExtendedEvents=false&marketingRegion=US&serverSideAds=false
110.79ms,Toon Goggles Junior,https://d3i6upqaqzosi1.cloudfront.net/tg/jr_us/tg_jr_us.m3u8
111.11ms,HOY77,https://cdn.163189.xyz/live/hoy/stream.m3u8
111.18ms,Ebony TV by Lionsgate,https://aegis-cloudfront-1.tubi.video/a0ad4b53-ab3a-48dd-be12-bc7f533c372c/playlist.m3u8
111.87ms,LN+ Ⓨ,https://www.youtube.com/c/LaNacionMas/live
112.22ms,WFTX News Fort Myers FL (720p),https://content.uplynk.com/channel/8975f81e6efd4e609873c3e8e25c7756.m3u8
112.47ms,半岛英语,https://live-hls-aje-ak.getaj.net/AJE/01.m3u8?zshijd
112.49ms,CHU,https://cdn6.cc.cd/163189/chu
112.49ms,QVC 2,https://qvc-amd-live.akamaized.net/hls/live/2034113/lsqvc2us/master.m3u8
112.59ms,Pluto TV Spotlight,http://service-stitcher.clusters.pluto.tv/stitch/hls/channel/5ba3fb9c4b078e0f37ad34e8/master.m3u8?terminate=false&deviceType=web&deviceMake=web&deviceModel=web&sid=51&deviceId=5ba3fb9c4b078e0f37ad34e8&deviceVersion=DNT&appVersion=DNT&deviceDNT=0&userId=&advertisingId=&deviceLat=&deviceLon=&app_name=&appName=web&buildVersion=&appStoreUrl=&architecture=&includeExtendedEvents=false&marketingRegion=US&serverSideAds=false
112.74ms,InTravel,https://amg00861-amg00861c10-rakuten-uk-3152.playouts.now.amagi.tv/playlist.m3u8
112.83ms,Pluto TV Cult Films,http://service-stitcher.clusters.pluto.tv/stitch/hls/channel/5c665db3e6c01b72c4977bc2/master.m3u8?terminate=false&deviceType=web&deviceMake=web&deviceModel=web&sid=109&deviceId=5c665db3e6c01b72c4977bc2&deviceVersion=DNT&appVersion=DNT&deviceDNT=0&userId=&advertisingId=&deviceLat=&deviceLon=&app_name=&appName=web&buildVersion=&appStoreUrl=&architecture=&includeExtendedEvents=false&marketingRegion=US&serverSideAds=false
112.96ms,TVP1,https://lowa8026-cmyk.github.io/PL/TVP1.php.m3u8
113.06ms,80s Rewind,http://service-stitcher.clusters.pluto.tv/stitch/hls/channel/5ca525b650be2571e3943c63/master.m3u8?terminate=false&deviceType=web&deviceMake=web&deviceModel=web&sid=95&deviceId=5ca525b650be2571e3943c63&deviceVersion=DNT&appVersion=DNT&deviceDNT=0&userId=&advertisingId=&deviceLat=&deviceLon=&app_name=&appName=web&buildVersion=&appStoreUrl=&architecture=&includeExtendedEvents=false&marketingRegion=US&serverSideAds=false
113.21ms,Fashion Finds,https://qvc-amd-live.akamaized.net/hls/live/2034113/lsqvc5us/master.m3u8
113.25ms,Classic Movies,http://service-stitcher.clusters.pluto.tv/stitch/hls/channel/561c5b0dada51f8004c4d855/master.m3u8?terminate=false&deviceType=web&deviceMake=web&deviceModel=web&sid=106&deviceId=561c5b0dada51f8004c4d855&deviceVersion=DNT&appVersion=DNT&deviceDNT=0&userId=&advertisingId=&deviceLat=&deviceLon=&app_name=&appName=web&buildVersion=&appStoreUrl=&architecture=&includeExtendedEvents=false&marketingRegion=US&serverSideAds=false
113.26ms,Guangdong TV America,https://h5cul1yar48um3t.wcetv.com/hls/gdtv.m3u8
113.34ms,Pluto TV Staff Picks,http://service-stitcher.clusters.pluto.tv/stitch/hls/channel/5f4d863b98b41000076cd061/master.m3u8?terminate=false&deviceType=web&deviceMake=web&deviceModel=web&sid=90&deviceId=5f4d863b98b41000076cd061&deviceVersion=DNT&appVersion=DNT&deviceDNT=0&userId=&advertisingId=&deviceLat=&deviceLon=&app_name=&appName=web&buildVersion=&appStoreUrl=&architecture=&includeExtendedEvents=false&marketingRegion=US&serverSideAds=false
113.40ms,RTHK31,https://fast.hidns.vip/163189/rthk31
113.81ms,KIIO-LD 10.1,http://livestream.usatv.com/hls/master-iUSATVLIVENET.m3u8
113.81ms,CBN Family,https://fastly.live.brightcove.com/6380399588112/us-east-1/734546207001/eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJob3N0IjoiczFpM3ZpLmVncmVzcy50N2M3emwiLCJhY2NvdW50X2lkIjoiNzM0NTQ2MjA3MDAxIiwiZWhuIjoiZmFzdGx5LmxpdmUuYnJpZ2h0Y292ZS5jb20iLCJpc3MiOiJibGl2ZS1wbGF5YmFjay1zb3VyY2UtYXBpIiwic3ViIjoicGF0aG1hcHRva2VuIiwiYXVkIjpbIjczNDU0NjIwNzAwMSJdLCJqdGkiOiI2MzgwMzk5NTg4MTEyIn0.LYfIeObmX4AEStY_xCnPZwMJHXgOAPFMTKfztq-9F8U/playlist-hls.m3u8
113.88ms,New K-Pop (540p),https://newidco-newkid-1-eu.plex.wurl.tv/2000.m3u8
114.02ms,Flicks of Fury,http://service-stitcher.clusters.pluto.tv/stitch/hls/channel/58e55b14ad8e9c364d55f717/master.m3u8?terminate=false&deviceType=web&deviceMake=web&deviceModel=web&sid=112&deviceId=58e55b14ad8e9c364d55f717&deviceVersion=DNT&appVersion=DNT&deviceDNT=0&userId=&advertisingId=&deviceLat=&deviceLon=&app_name=&appName=web&buildVersion=&appStoreUrl=&architecture=&includeExtendedEvents=false&marketingRegion=US&serverSideAds=false
114.08ms,Ninja Kidz,https://d3868b4ny0rgdf.cloudfront.net/playlist.m3u8
114.08ms,Designated Survivor [Geo-blocked],https://amg00353-amg00353c40-xumo-us-4839.playouts.now.amagi.tv/playlist.m3u8
114.16ms,CBS News – Pluto TV,https://service-stitcher.clusters.pluto.tv/v1/stitch/embed/hls/channel/6231ec4b62cd1f0007093c7b/master.m3u8?deviceId=channel&deviceModel=web&deviceVersion=1.0&appVersion=1.0&deviceType=rokuChannel&deviceMake=rokuChannel&deviceDNT=1&advertisingId=channel&embedPartner=rokuChannel&appName=rokuchannel&is_lat=1&bmodel=bm1&content=channel&platform=web&tags=ROKU_CONTENT_TAGS&coppa=false&content_type=livefeed&rdid=channel&genre=ROKU_ADS_CONTENT_GENRE&content_rating=ROKU_ADS_CONTENT_RATING&studio_id=viacom&channel_id=channel
114.33ms,八度空间,https://cdn6.cc.cd/163189/8tv
114.48ms,TVSA Public Channel,https://edge-f.swagit.com/live/sanantoniotx/live-2-a/playlist.m3u8
114.52ms,Documentary+ International,https://1d153317c8db4250b3789601274e2402.mediatailor.us-west-2.amazonaws.com/v1/master/ba62fe743df0fe93366eba3a257d792884136c7f/LINEAR-887-DOCUMENTARYINTERNATIONAL-DOCUMENTARYPLUS/mt/documentaryplus/887/hls/master/playlist.m3u8
114.54ms,Outdoor America,https://d1e354daam8g5r.cloudfront.net/playlist.m3u8
114.66ms,Wu Tang Collection (720p),https://dbrb49pjoymg4.cloudfront.net/10001/99991745/hls/master.m3u8?ads.xumo_channelId=99991745
114.70ms,Pluto TV Comedy,http://service-stitcher.clusters.pluto.tv/stitch/hls/channel/5a4d3a00ad95e4718ae8d8db/master.m3u8?terminate=false&deviceType=web&deviceMake=web&deviceModel=web&sid=57&deviceId=5a4d3a00ad95e4718ae8d8db&deviceVersion=DNT&appVersion=DNT&deviceDNT=0&userId=&advertisingId=&deviceLat=&deviceLon=&app_name=&appName=web&buildVersion=&appStoreUrl=&architecture=&includeExtendedEvents=false&marketingRegion=US&serverSideAds=false
114.70ms,The Asylum,http://service-stitcher.clusters.pluto.tv/stitch/hls/channel/591105034c1806b47438342c/master.m3u8?terminate=false&deviceType=web&deviceMake=web&deviceModel=web&sid=115&deviceId=591105034c1806b47438342c&deviceVersion=DNT&appVersion=DNT&deviceDNT=0&userId=&advertisingId=&deviceLat=&deviceLon=&app_name=&appName=web&buildVersion=&appStoreUrl=&architecture=&includeExtendedEvents=false&marketingRegion=US&serverSideAds=false
114.71ms,HGPTV [Not 24/7],https://cdn-us-east-prod-ingest-infra-dacast-com.akamaized.net/8424fb7f-99a9-87ae-3861-f0620849d11c/source/index.m3u8
114.73ms,Super! Spongebob – Pluto TV,https://service-stitcher.clusters.pluto.tv/v1/stitch/embed/hls/channel/6093f9281db477000759fce0/master.m3u8?deviceId=channel&deviceModel=web&deviceVersion=1.0&appVersion=1.0&deviceType=rokuChannel&deviceMake=rokuChannel&deviceDNT=1&advertisingId=channel&embedPartner=rokuChannel&appName=rokuchannel&is_lat=1&bmodel=bm1&content=channel&platform=web&tags=ROKU_CONTENT_TAGS&coppa=false&content_type=livefeed&rdid=channel&genre=ROKU_ADS_CONTENT_GENRE&content_rating=ROKU_ADS_CONTENT_RATING&studio_id=viacom&channel_id=channel
